gene,go
MSTRG.7278.1.p1,GO:0006281
MSTRG.729.1.p1,GO:0016021
MSTRG.729.1.p1,GO:0016192
MSTRG.73.5.p1,GO:0003676
MSTRG.73.5.p1,GO:0005515
MSTRG.730.11.p1,GO:0005319
MSTRG.730.11.p1,GO:0006869
MSTRG.7300.1.p1,GO:0003824
MSTRG.7301.1.p1,GO:0003824
MSTRG.7304.1.p1,GO:0005515
MSTRG.7305.1.p1,GO:0005515
MSTRG.7305.1.p1,GO:0006749
MSTRG.7308.11.p1,GO:0005515
MSTRG.7309.1.p1,GO:0005506
MSTRG.7309.1.p1,GO:0016491
MSTRG.7309.1.p1,GO:0008610
MSTRG.7311.10.p1,GO:0004559
MSTRG.7311.10.p1,GO:0006013
MSTRG.7311.10.p1,GO:0030246
MSTRG.7313.1.p1,GO:0022857
MSTRG.7313.1.p1,GO:0055085
MSTRG.7315.1.p1,GO:0005201
MSTRG.7317.1.p1,GO:0005694
MSTRG.7317.1.p1,GO:0005515
MSTRG.7317.1.p1,GO:0005524
MSTRG.7317.1.p1,GO:0016887
MSTRG.7317.1.p1,GO:0051276
MSTRG.7318.1.p1,GO:0016887
MSTRG.7318.1.p1,GO:0007062
MSTRG.7318.1.p1,GO:0005524
MSTRG.7318.1.p1,GO:0005515
MSTRG.7318.1.p1,GO:0008278
MSTRG.7319.1.p1,GO:0003677
MSTRG.732.2.p1,GO:0030170
MSTRG.732.2.p1,GO:0008483
MSTRG.7320.1.p1,GO:0032040
MSTRG.7320.1.p1,GO:0005515
MSTRG.7320.1.p1,GO:0006364
MSTRG.7322.2.p1,GO:0005524
MSTRG.7322.2.p1,GO:0004140
MSTRG.7322.2.p1,GO:0015937
MSTRG.7324.1.p1,GO:0003676
MSTRG.7324.1.p1,GO:0003724
MSTRG.7324.1.p1,GO:0005524
MSTRG.733.3.p1,GO:0008270
MSTRG.7337.4.p1,GO:0016020
MSTRG.7337.4.p1,GO:0005509
MSTRG.7337.4.p1,GO:0007156
MSTRG.7339.1.p1,GO:0030170
MSTRG.7339.1.p1,GO:0009072
MSTRG.7339.1.p1,GO:0004838
MSTRG.7339.1.p1,GO:0009058
MSTRG.734.1.p1,GO:0008296
MSTRG.734.1.p1,GO:0030145
MSTRG.734.1.p1,GO:0030870
MSTRG.734.1.p1,GO:0004520
MSTRG.734.1.p1,GO:0006302
MSTRG.7341.2.p1,GO:0005581
MSTRG.7341.2.p1,GO:0005201
MSTRG.7342.1.p1,GO:0005581
MSTRG.7342.1.p1,GO:0005201
MSTRG.7343.5.p1,GO:0005634
MSTRG.7343.5.p1,GO:0030374
MSTRG.7343.5.p1,GO:0046983
MSTRG.7343.5.p1,GO:0006355
MSTRG.7346.1.p1,GO:0005802
MSTRG.7346.1.p1,GO:0045335
MSTRG.7346.1.p1,GO:0055037
MSTRG.7346.1.p1,GO:0003924
MSTRG.7346.1.p1,GO:0005525
MSTRG.7346.1.p1,GO:0006895
MSTRG.7346.1.p1,GO:0032456
MSTRG.7346.1.p1,GO:0042742
MSTRG.7346.1.p1,GO:0090382
MSTRG.7347.1.p1,GO:0046872
MSTRG.735.1.p1,GO:0005840
MSTRG.735.1.p1,GO:0003735
MSTRG.735.1.p1,GO:0006412
MSTRG.7350.1.p1,GO:0005515
MSTRG.7355.3.p1,GO:0016021
MSTRG.7355.3.p1,GO:0004930
MSTRG.7355.3.p1,GO:0007186
MSTRG.736.1.p1,GO:0005869
MSTRG.7360.2.p1,GO:0006508
MSTRG.7360.2.p1,GO:0004222
MSTRG.7363.6.p1,GO:0006470
MSTRG.7363.6.p1,GO:0008138
MSTRG.7364.1.p1,GO:0032367
MSTRG.7368.2.p1,GO:0003677
MSTRG.7368.2.p1,GO:0003700
MSTRG.7368.2.p1,GO:0006357
MSTRG.7370.3.p1,GO:0004174
MSTRG.7370.3.p1,GO:0022900
MSTRG.7372.1.p1,GO:0004930
MSTRG.7372.1.p1,GO:0007186
MSTRG.7372.1.p1,GO:0016021
MSTRG.7375.1.p1,GO:0004803
MSTRG.7375.1.p1,GO:0006313
MSTRG.738.1.p1,GO:0005634
MSTRG.738.1.p1,GO:0000977
MSTRG.738.1.p1,GO:0006357
MSTRG.7384.2.p1,GO:0008237
MSTRG.7384.2.p1,GO:0008270
MSTRG.7384.2.p1,GO:0006508
MSTRG.7385.2.p1,GO:0008237
MSTRG.7385.2.p1,GO:0008270
MSTRG.7385.2.p1,GO:0006508
MSTRG.7386.3.p1,GO:0008237
MSTRG.7386.3.p1,GO:0008270
MSTRG.7386.3.p1,GO:0006508
MSTRG.7387.1.p1,GO:0008237
MSTRG.7387.1.p1,GO:0008270
MSTRG.7387.1.p1,GO:0006508
MSTRG.7388.1.p1,GO:0016021
MSTRG.7388.1.p1,GO:0004930
MSTRG.7388.1.p1,GO:0007186
MSTRG.7391.1.p1,GO:0007186
MSTRG.7391.1.p1,GO:0016021
MSTRG.7391.1.p1,GO:0005886
MSTRG.7391.1.p1,GO:0004995
MSTRG.7392.1.p1,GO:0016272
MSTRG.7392.1.p1,GO:0051082
MSTRG.7392.1.p1,GO:0006457
MSTRG.7394.1.p1,GO:0005515
MSTRG.7394.1.p1,GO:0000045
MSTRG.7395.1.p1,GO:0004497
MSTRG.7395.1.p1,GO:0005506
MSTRG.7395.1.p1,GO:0016705
MSTRG.7395.1.p1,GO:0020037
MSTRG.7396.1.p1,GO:0004411
MSTRG.7396.1.p1,GO:0006559
MSTRG.7396.1.p1,GO:0006570
MSTRG.7398.1.p1,GO:0022857
MSTRG.7398.1.p1,GO:0055085
MSTRG.7400.1.p1,GO:0003700
MSTRG.7400.1.p1,GO:0046983
MSTRG.7400.1.p1,GO:0006355
MSTRG.7400.1.p1,GO:0030154
MSTRG.7401.6.p1,GO:0003924
MSTRG.7401.6.p1,GO:0005525
MSTRG.7402.1.p1,GO:0000287
MSTRG.7402.1.p1,GO:0003676
MSTRG.7402.1.p1,GO:0004523
MSTRG.7404.1.p1,GO:0003676
MSTRG.7404.1.p1,GO:0006352
MSTRG.7405.1.p1,GO:0016020
MSTRG.7405.1.p1,GO:0022857
MSTRG.7405.1.p1,GO:0055085
MSTRG.7406.1.p1,GO:0016021
MSTRG.7408.1.p1,GO:0005524
MSTRG.7408.1.p1,GO:0016887
MSTRG.7409.1.p1,GO:0005085
MSTRG.7409.1.p1,GO:0005515
MSTRG.741.5.p1,GO:0008374
MSTRG.7410.1.p1,GO:0004531
MSTRG.7410.1.p1,GO:0006259
MSTRG.7414.2.p1,GO:0004550
MSTRG.7414.2.p1,GO:0006165
MSTRG.7414.2.p1,GO:0006183
MSTRG.7414.2.p1,GO:0006228
MSTRG.7414.2.p1,GO:0006241
MSTRG.7417.1.p1,GO:0016746
MSTRG.7420.1.p1,GO:0016491
MSTRG.7423.2.p1,GO:0016021
MSTRG.7423.2.p1,GO:0004930
MSTRG.7423.2.p1,GO:0007186
MSTRG.7424.5.p1,GO:0007165
MSTRG.7428.1.p1,GO:0032324
MSTRG.7435.1.p1,GO:0007165
MSTRG.7436.2.p1,GO:0005891
MSTRG.7436.2.p1,GO:0005245
MSTRG.7436.2.p1,GO:0005515
MSTRG.7436.2.p1,GO:0070588
MSTRG.7438.1.p1,GO:0005515
MSTRG.744.1.p1,GO:0016491
MSTRG.7443.7.p1,GO:0005515
MSTRG.7445.1.p1,GO:0004252
MSTRG.7445.1.p1,GO:0006508
MSTRG.7449.12.p1,GO:0004190
MSTRG.7449.12.p1,GO:0006508
MSTRG.745.3.p1,GO:0005515
MSTRG.7450.1.p1,GO:0004252
MSTRG.7450.1.p1,GO:0006508
MSTRG.7455.1.p1,GO:0005515
MSTRG.7455.1.p1,GO:0042799
MSTRG.7455.1.p1,GO:0034772
MSTRG.7456.19.p1,GO:0005891
MSTRG.7456.19.p1,GO:0070588
MSTRG.7456.19.p1,GO:0005245
MSTRG.7457.1.p1,GO:0030544
MSTRG.7457.1.p1,GO:0043022
MSTRG.7457.1.p1,GO:0006450
MSTRG.7457.1.p1,GO:0051083
MSTRG.7458.1.p1,GO:0031267
MSTRG.746.1.p1,GO:0005634
MSTRG.746.1.p1,GO:1901031
MSTRG.7460.7.p1,GO:0004190
MSTRG.7460.7.p1,GO:0006508
MSTRG.7464.1.p1,GO:0005515
MSTRG.7465.28.p1,GO:0004672
MSTRG.7465.28.p1,GO:0005515
MSTRG.7465.28.p1,GO:0005524
MSTRG.7465.28.p1,GO:0006468
MSTRG.7467.1.p1,GO:0005515
MSTRG.7469.15.p1,GO:0005515
MSTRG.7469.15.p1,GO:0006383
MSTRG.7470.1.p1,GO:0005515
MSTRG.7471.1.p1,GO:0016791
MSTRG.7473.1.p1,GO:0003677
MSTRG.7474.8.p1,GO:0005515
MSTRG.7476.1.p1,GO:0005515
MSTRG.7479.1.p1,GO:0005515
MSTRG.748.10.p1,GO:0006811
MSTRG.748.10.p1,GO:0016020
MSTRG.748.10.p1,GO:0004970
MSTRG.7480.1.p1,GO:0005515
MSTRG.7481.18.p1,GO:0005515
MSTRG.7485.1.p1,GO:0006171
MSTRG.7485.1.p1,GO:0035556
MSTRG.7485.1.p1,GO:0005886
MSTRG.7485.1.p1,GO:0004016
MSTRG.7486.1.p1,GO:0016021
MSTRG.7486.1.p1,GO:0090482
MSTRG.7486.1.p1,GO:0051180
MSTRG.7490.1.p1,GO:0005615
MSTRG.7490.1.p1,GO:0004867
MSTRG.7491.1.p1,GO:0008237
MSTRG.7491.1.p1,GO:0008270
MSTRG.7491.1.p1,GO:0006508
MSTRG.7492.1.p1,GO:0005615
MSTRG.7492.1.p1,GO:0004867
MSTRG.7495.1.p1,GO:0008289
MSTRG.7496.1.p1,GO:0003676
MSTRG.7496.1.p1,GO:0015074
MSTRG.7497.1.p1,GO:0043565
MSTRG.7500.1.p1,GO:0016298
MSTRG.7500.1.p1,GO:0006629
MSTRG.7501.1.p1,GO:0016021
MSTRG.7501.1.p1,GO:0004930
MSTRG.7501.1.p1,GO:0007186
MSTRG.7503.1.p1,GO:0016746
MSTRG.7503.1.p1,GO:0016491
MSTRG.7503.1.p1,GO:0009058
MSTRG.7503.1.p1,GO:0031177
MSTRG.7507.1.p1,GO:0003677
MSTRG.7507.1.p1,GO:0003700
MSTRG.7507.1.p1,GO:0006355
MSTRG.7508.1.p1,GO:0005515
MSTRG.7510.1.p1,GO:1902600
MSTRG.7510.1.p1,GO:0046961
MSTRG.7510.1.p1,GO:0033180
MSTRG.7511.1.p1,GO:0016020
MSTRG.7511.1.p1,GO:0022857
MSTRG.7511.1.p1,GO:0055085
MSTRG.7512.1.p1,GO:0016746
MSTRG.7512.1.p1,GO:0016491
MSTRG.7512.1.p1,GO:0009058
MSTRG.7512.1.p1,GO:0031177
MSTRG.7513.1.p1,GO:0016746
MSTRG.7514.3.p1,GO:0016491
MSTRG.7514.3.p1,GO:0031177
MSTRG.7514.3.p1,GO:0009058
MSTRG.7521.1.p1,GO:0016021
MSTRG.7521.1.p1,GO:0004930
MSTRG.7521.1.p1,GO:0007186
MSTRG.7525.1.p1,GO:0005549
MSTRG.7526.1.p1,GO:0048500
MSTRG.7526.1.p1,GO:0005515
MSTRG.7526.1.p1,GO:0008312
MSTRG.7526.1.p1,GO:0006614
MSTRG.7527.1.p1,GO:0003676
MSTRG.7528.1.p1,GO:0043565
MSTRG.7530.29.p1,GO:0005515
MSTRG.7531.1.p1,GO:0051015
MSTRG.7531.1.p1,GO:0030036
MSTRG.7532.2.p1,GO:0005634
MSTRG.7532.2.p1,GO:0033596
MSTRG.7532.2.p1,GO:0005096
MSTRG.7532.2.p1,GO:0032007
MSTRG.7532.2.p1,GO:0043547
MSTRG.7532.2.p1,GO:0051056
MSTRG.7534.1.p1,GO:0005615
MSTRG.7534.1.p1,GO:0004867
MSTRG.7535.2.p1,GO:0005515
MSTRG.7542.1.p1,GO:0005515
MSTRG.7546.5.p1,GO:0005634
MSTRG.7546.5.p1,GO:0005737
MSTRG.7546.5.p1,GO:0008140
MSTRG.7546.5.p1,GO:0032793
MSTRG.7546.5.p1,GO:0051289
MSTRG.7548.1.p1,GO:0043565
MSTRG.7550.1.p1,GO:0004197
MSTRG.7550.1.p1,GO:0006508
MSTRG.7551.1.p1,GO:0005515
MSTRG.7553.2.p1,GO:0008017
MSTRG.7555.1.p1,GO:0003677
MSTRG.7555.1.p1,GO:0008270
MSTRG.7556.13.p1,GO:0005515
MSTRG.7560.14.p1,GO:0016887
MSTRG.7560.14.p1,GO:0000287
MSTRG.7560.14.p1,GO:0005524
MSTRG.7560.14.p1,GO:0140326
MSTRG.7560.14.p1,GO:0045332
MSTRG.7560.14.p1,GO:0016021
MSTRG.7561.1.p1,GO:0005093
MSTRG.7561.1.p1,GO:0007264
MSTRG.7561.1.p1,GO:0015031
MSTRG.7562.1.p1,GO:0005515
MSTRG.7565.1.p1,GO:0071949
MSTRG.7565.1.p1,GO:0005506
MSTRG.7565.1.p1,GO:0016491
MSTRG.7565.1.p1,GO:0051536
MSTRG.7566.6.p1,GO:0072583
MSTRG.7566.6.p1,GO:0048268
MSTRG.7566.6.p1,GO:0030276
MSTRG.7566.6.p1,GO:0030136
MSTRG.7566.6.p1,GO:0005545
MSTRG.7568.6.p1,GO:0005524
MSTRG.7568.6.p1,GO:0006468
MSTRG.7568.6.p1,GO:0004674
MSTRG.7569.2.p1,GO:0004672
MSTRG.7569.2.p1,GO:0005524
MSTRG.7569.2.p1,GO:0006468
MSTRG.757.1.p1,GO:0006811
MSTRG.757.1.p1,GO:0016020
MSTRG.757.1.p1,GO:0004970
MSTRG.7570.1.p1,GO:0004407
MSTRG.7570.1.p1,GO:0016575
MSTRG.7573.1.p1,GO:0042555
MSTRG.7573.1.p1,GO:0003677
MSTRG.7573.1.p1,GO:0003678
MSTRG.7573.1.p1,GO:0005524
MSTRG.7573.1.p1,GO:0006270
MSTRG.7573.1.p1,GO:0032508
MSTRG.7574.1.p1,GO:0030513
MSTRG.7574.1.p1,GO:0062023
MSTRG.7574.1.p1,GO:0045880
MSTRG.7574.1.p1,GO:0090263
MSTRG.7574.1.p1,GO:0046658
MSTRG.7575.1.p1,GO:0016301
MSTRG.7575.1.p1,GO:0032958
MSTRG.7576.3.p1,GO:0005515
MSTRG.7578.1.p1,GO:0003676
MSTRG.7578.1.p1,GO:0015074
MSTRG.758.2.p1,GO:0022857
MSTRG.758.2.p1,GO:0055085
MSTRG.7581.10.p1,GO:0005515
MSTRG.7583.1.p1,GO:0005515
MSTRG.7584.1.p1,GO:0003677
MSTRG.7590.3.p1,GO:0005515
MSTRG.7592.2.p1,GO:0003677
MSTRG.7594.1.p1,GO:0010960
MSTRG.7597.1.p1,GO:0005515
MSTRG.7597.1.p1,GO:0018024
MSTRG.7597.1.p1,GO:0034968
MSTRG.7598.11.p1,GO:0005524
MSTRG.7598.11.p1,GO:0006468
MSTRG.7598.11.p1,GO:0004674
MSTRG.76.1.p1,GO:0005634
MSTRG.76.1.p1,GO:0005737
MSTRG.7602.1.p1,GO:0008380
MSTRG.7603.1.p1,GO:0006281
MSTRG.7608.1.p1,GO:0016787
MSTRG.7609.1.p1,GO:0005515
MSTRG.7609.1.p1,GO:0006749
MSTRG.7610.1.p1,GO:0005515
MSTRG.7610.1.p1,GO:0006749
MSTRG.7611.1.p1,GO:0005515
MSTRG.7611.1.p1,GO:0006749
MSTRG.7615.1.p1,GO:0016020
MSTRG.7615.1.p1,GO:0005509
MSTRG.7615.1.p1,GO:0007156
MSTRG.7617.1.p1,GO:0005840
MSTRG.7617.1.p1,GO:0003735
MSTRG.7617.1.p1,GO:0006412
MSTRG.7618.1.p1,GO:0005758
MSTRG.7622.2.p1,GO:0003725
MSTRG.7623.14.p1,GO:0008270
MSTRG.7624.2.p1,GO:0003677
MSTRG.7626.1.p1,GO:0006241
MSTRG.7626.1.p1,GO:0003883
MSTRG.7627.1.p1,GO:0005634
MSTRG.7627.1.p1,GO:0005524
MSTRG.7627.1.p1,GO:0006270
MSTRG.7627.1.p1,GO:0003677
MSTRG.7627.1.p1,GO:1905775
MSTRG.7627.1.p1,GO:0042555
MSTRG.7628.1.p1,GO:0003676
MSTRG.7628.1.p1,GO:0008270
MSTRG.7629.3.p1,GO:0005515
MSTRG.7630.1.p1,GO:0005515
MSTRG.7631.1.p1,GO:0006367
MSTRG.7632.1.p1,GO:0005524
MSTRG.7632.1.p1,GO:0016887
MSTRG.7635.1.p1,GO:0005840
MSTRG.7635.1.p1,GO:0003723
MSTRG.7635.1.p1,GO:0003735
MSTRG.7635.1.p1,GO:0006412
MSTRG.7636.18.p1,GO:0007165
MSTRG.7638.2.p1,GO:0005515
MSTRG.764.1.p1,GO:0003723
MSTRG.7640.10.p1,GO:0030976
MSTRG.7640.10.p1,GO:0004591
MSTRG.7640.10.p1,GO:0006099
MSTRG.7641.1.p1,GO:0016627
MSTRG.7642.1.p1,GO:0003995
MSTRG.7642.1.p1,GO:0050660
MSTRG.7643.9.p1,GO:0008237
MSTRG.7643.9.p1,GO:0008270
MSTRG.7643.9.p1,GO:0006508
MSTRG.7647.3.p1,GO:0015643
MSTRG.7649.14.p1,GO:0003723
MSTRG.765.6.p1,GO:0003677
MSTRG.765.6.p1,GO:0003700
MSTRG.765.6.p1,GO:0006355
MSTRG.7651.2.p1,GO:0005515
MSTRG.7651.2.p1,GO:0032580
MSTRG.7651.2.p1,GO:0016021
MSTRG.7651.2.p1,GO:0008424
MSTRG.7652.3.p1,GO:0005634
MSTRG.7652.3.p1,GO:0005667
MSTRG.7652.3.p1,GO:0006357
MSTRG.7652.3.p1,GO:0051302
MSTRG.7652.3.p1,GO:0051726
MSTRG.7653.1.p1,GO:0005615
MSTRG.7653.1.p1,GO:0004867
MSTRG.7656.1.p1,GO:0003676
MSTRG.7656.1.p1,GO:0008270
MSTRG.7667.2.p1,GO:0005085
MSTRG.7667.2.p1,GO:0007264
MSTRG.7668.1.p1,GO:0004672
MSTRG.7668.1.p1,GO:0005524
MSTRG.7668.1.p1,GO:0006468
MSTRG.7670.1.p1,GO:0016491
MSTRG.7670.1.p1,GO:0046983
MSTRG.7670.1.p1,GO:0050660
MSTRG.7672.9.p1,GO:0006952
MSTRG.7675.10.p1,GO:0005886
MSTRG.7675.10.p1,GO:0005515
MSTRG.7675.10.p1,GO:0007155
MSTRG.7675.10.p1,GO:0007411
MSTRG.7678.2.p1,GO:0005524
MSTRG.7678.2.p1,GO:0005515
MSTRG.7678.2.p1,GO:0007165
MSTRG.7678.2.p1,GO:0006915
MSTRG.7678.2.p1,GO:0004674
MSTRG.7678.2.p1,GO:0006468
MSTRG.768.1.p1,GO:0005524
MSTRG.768.1.p1,GO:0006003
MSTRG.768.1.p1,GO:0006000
MSTRG.768.1.p1,GO:0003873
MSTRG.7681.2.p1,GO:0003676
MSTRG.7681.2.p1,GO:0003724
MSTRG.7681.2.p1,GO:0005524
MSTRG.7683.1.p1,GO:0005524
MSTRG.769.1.p1,GO:0008528
MSTRG.769.1.p1,GO:0007186
MSTRG.769.1.p1,GO:0016021
MSTRG.7692.1.p1,GO:0005975
MSTRG.7694.1.p1,GO:0005515
MSTRG.7698.1.p1,GO:0004497
MSTRG.7698.1.p1,GO:0005506
MSTRG.7698.1.p1,GO:0016705
MSTRG.7698.1.p1,GO:0020037
MSTRG.7699.4.p1,GO:1903259
MSTRG.770.1.p1,GO:0008528
MSTRG.770.1.p1,GO:0007186
MSTRG.770.1.p1,GO:0016021
MSTRG.7701.14.p1,GO:0005515
MSTRG.7703.2.p1,GO:0005509
MSTRG.7703.2.p1,GO:0019722
MSTRG.7704.1.p1,GO:0005515
MSTRG.7706.1.p1,GO:0000139
MSTRG.7710.5.p1,GO:0016021
MSTRG.7710.5.p1,GO:0004930
MSTRG.7710.5.p1,GO:0007186
MSTRG.7712.3.p1,GO:0004672
MSTRG.7712.3.p1,GO:0005524
MSTRG.7712.3.p1,GO:0035091
MSTRG.7712.3.p1,GO:0006468
MSTRG.7713.1.p1,GO:0016746
MSTRG.7713.1.p1,GO:0006644
MSTRG.7714.1.p1,GO:0008270
MSTRG.7716.1.p1,GO:0005886
MSTRG.7716.1.p1,GO:0005515
MSTRG.7716.1.p1,GO:0007155
MSTRG.7716.1.p1,GO:0007411
MSTRG.7717.1.p1,GO:0006281
MSTRG.7717.1.p1,GO:0005634
MSTRG.7717.1.p1,GO:0003677
MSTRG.7717.1.p1,GO:0006260
MSTRG.7717.1.p1,GO:0006310
MSTRG.7718.1.p1,GO:0005765
MSTRG.7725.14.p1,GO:0003676
MSTRG.7725.14.p1,GO:0005524
MSTRG.7726.2.p1,GO:0003690
MSTRG.7726.2.p1,GO:0006355
MSTRG.773.1.p1,GO:0003723
MSTRG.7732.1.p1,GO:0004518
MSTRG.7734.1.p1,GO:0016021
MSTRG.774.2.p1,GO:0045892
MSTRG.774.2.p1,GO:0003714
MSTRG.7742.1.p1,GO:0005840
MSTRG.7742.1.p1,GO:0003735
MSTRG.7742.1.p1,GO:0006412
MSTRG.7743.1.p1,GO:0005515
MSTRG.7743.1.p1,GO:0006355
MSTRG.7744.1.p1,GO:0022857
MSTRG.7744.1.p1,GO:0055085
MSTRG.7745.1.p1,GO:0004757
MSTRG.7745.1.p1,GO:0006729
MSTRG.7746.1.p1,GO:0004518
MSTRG.7747.2.p1,GO:0005524
MSTRG.7747.2.p1,GO:0016887
MSTRG.7747.2.p1,GO:0035494
MSTRG.7749.1.p1,GO:0005759
MSTRG.7750.1.p1,GO:0006281
MSTRG.7750.1.p1,GO:0003677
MSTRG.7750.1.p1,GO:0046872
MSTRG.7750.1.p1,GO:0035312
MSTRG.7753.1.p1,GO:0005525
MSTRG.7753.1.p1,GO:0004611
MSTRG.7753.1.p1,GO:0006094
MSTRG.7755.22.p1,GO:0016021
MSTRG.7755.22.p1,GO:0005452
MSTRG.7755.22.p1,GO:0006820
MSTRG.7758.10.p1,GO:0003677
MSTRG.7759.1.p1,GO:0003677
MSTRG.7764.1.p1,GO:0003677
MSTRG.7764.1.p1,GO:0006629
MSTRG.777.1.p1,GO:0005874
MSTRG.777.1.p1,GO:0005200
MSTRG.777.1.p1,GO:0005525
MSTRG.777.1.p1,GO:0007017
MSTRG.7772.1.p1,GO:0005634
MSTRG.7772.1.p1,GO:0003700
MSTRG.7772.1.p1,GO:0045893
MSTRG.7774.1.p1,GO:0003677
MSTRG.7776.4.p1,GO:0008519
MSTRG.7776.4.p1,GO:0005887
MSTRG.7776.4.p1,GO:0072488
MSTRG.7777.1.p1,GO:0005515
MSTRG.7777.1.p1,GO:0008270
MSTRG.7779.3.p1,GO:0004096
MSTRG.7779.3.p1,GO:0020037
MSTRG.7779.3.p1,GO:0006979
MSTRG.7779.3.p1,GO:0042744
MSTRG.778.1.p1,GO:0005874
MSTRG.778.1.p1,GO:0005200
MSTRG.778.1.p1,GO:0005525
MSTRG.778.1.p1,GO:0007017
MSTRG.7781.1.p1,GO:0006281
MSTRG.7781.1.p1,GO:0005634
MSTRG.7781.1.p1,GO:0005524
MSTRG.7781.1.p1,GO:0003677
MSTRG.7781.1.p1,GO:0003678
MSTRG.7781.1.p1,GO:0006260
MSTRG.7781.1.p1,GO:0016818
MSTRG.7781.1.p1,GO:0006310
MSTRG.7781.1.p1,GO:0000723
MSTRG.7782.1.p1,GO:0005730
MSTRG.7782.1.p1,GO:0005525
MSTRG.7783.1.p1,GO:0005730
MSTRG.7783.1.p1,GO:0005525
MSTRG.7786.1.p1,GO:0003677
MSTRG.7786.1.p1,GO:0006355
MSTRG.7788.1.p1,GO:0003865
MSTRG.7788.1.p1,GO:0006488
MSTRG.7789.1.p1,GO:0005549
MSTRG.779.1.p1,GO:0016021
MSTRG.779.1.p1,GO:0022857
MSTRG.779.1.p1,GO:0055085
MSTRG.7792.1.p1,GO:0000139
MSTRG.7793.6.p1,GO:0003700
MSTRG.7793.6.p1,GO:0006355
MSTRG.7793.6.p1,GO:0035329
MSTRG.7794.2.p1,GO:0005524
MSTRG.7794.2.p1,GO:0004814
MSTRG.7794.2.p1,GO:0005737
MSTRG.7794.2.p1,GO:0006420
MSTRG.7795.1.p1,GO:0005524
MSTRG.7795.1.p1,GO:0006429
MSTRG.7795.1.p1,GO:0004823
MSTRG.7795.1.p1,GO:0002161
MSTRG.7796.1.p1,GO:0008270
MSTRG.7796.1.p1,GO:0047150
MSTRG.7796.1.p1,GO:0009086
MSTRG.7797.1.p1,GO:0043248
MSTRG.7798.1.p1,GO:0008270
MSTRG.7798.1.p1,GO:0047150
MSTRG.7798.1.p1,GO:0009086
MSTRG.78.1.p1,GO:0046855
MSTRG.7800.1.p1,GO:0004672
MSTRG.7800.1.p1,GO:0005524
MSTRG.7800.1.p1,GO:0006468
MSTRG.7801.1.p1,GO:0016021
MSTRG.7801.1.p1,GO:0008324
MSTRG.7801.1.p1,GO:0006812
MSTRG.7801.1.p1,GO:0055085
MSTRG.7804.2.p1,GO:0017108
MSTRG.7804.2.p1,GO:0017116
MSTRG.7804.2.p1,GO:0033567
MSTRG.7805.1.p1,GO:0017108
MSTRG.7805.1.p1,GO:0017116
MSTRG.7805.1.p1,GO:0033567
MSTRG.7807.1.p1,GO:0008237
MSTRG.7807.1.p1,GO:0008270
MSTRG.7807.1.p1,GO:0006508
MSTRG.7810.1.p1,GO:0005852
MSTRG.7810.1.p1,GO:0003723
MSTRG.7810.1.p1,GO:0003743
MSTRG.7810.1.p1,GO:0031369
MSTRG.7810.1.p1,GO:0006413
MSTRG.7813.1.p1,GO:0016567
MSTRG.7815.1.p1,GO:0016567
MSTRG.7816.12.p1,GO:0003677
MSTRG.7816.12.p1,GO:0003700
MSTRG.7816.12.p1,GO:0006355
MSTRG.7817.1.p1,GO:0016021
MSTRG.7817.1.p1,GO:0005524
MSTRG.7817.1.p1,GO:0140359
MSTRG.7817.1.p1,GO:0055085
MSTRG.7819.1.p1,GO:0005515
MSTRG.7820.1.p1,GO:0004842
MSTRG.7820.1.p1,GO:0008270
MSTRG.7820.1.p1,GO:0005515
MSTRG.7820.1.p1,GO:0016567
MSTRG.7821.1.p1,GO:0005515
MSTRG.7822.1.p1,GO:0008237
MSTRG.7822.1.p1,GO:0008270
MSTRG.7825.5.p1,GO:0005739
MSTRG.7825.5.p1,GO:0003924
MSTRG.7825.5.p1,GO:0005525
MSTRG.7825.5.p1,GO:0006915
MSTRG.7825.5.p1,GO:0007005
MSTRG.7829.1.p1,GO:0008061
MSTRG.7829.1.p1,GO:0005975
MSTRG.7830.2.p1,GO:0005515
MSTRG.7831.3.p1,GO:0003924
MSTRG.7831.3.p1,GO:0005525
MSTRG.7832.1.p1,GO:0016021
MSTRG.7832.1.p1,GO:0022857
MSTRG.7832.1.p1,GO:0055085
MSTRG.7833.1.p1,GO:0000139
MSTRG.7833.1.p1,GO:0005789
MSTRG.7833.1.p1,GO:0005515
MSTRG.7833.1.p1,GO:0032934
MSTRG.7833.1.p1,GO:0032933
MSTRG.7836.8.p1,GO:0016020
MSTRG.7836.8.p1,GO:0070588
MSTRG.7836.8.p1,GO:0005220
MSTRG.7836.8.p1,GO:0005783
MSTRG.7836.8.p1,GO:0070679
MSTRG.7837.1.p1,GO:0017147
MSTRG.7837.1.p1,GO:0016055
MSTRG.7839.2.p1,GO:0050661
MSTRG.7839.2.p1,GO:0006006
MSTRG.7839.2.p1,GO:0004345
MSTRG.784.1.p1,GO:0005515
MSTRG.784.1.p1,GO:0008270
MSTRG.7840.1.p1,GO:0005761
MSTRG.7840.1.p1,GO:0032543
MSTRG.7841.1.p1,GO:0004672
MSTRG.7841.1.p1,GO:0005524
MSTRG.7841.1.p1,GO:0006468
MSTRG.7843.10.p1,GO:0003700
MSTRG.7843.10.p1,GO:0008270
MSTRG.7843.10.p1,GO:0043565
MSTRG.7843.10.p1,GO:0006355
